##################################################
Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-10-17/vertex_ai/gemini-2.5-flash/4_1_prompt_fully_created_by_AI_2025-10-17_17-28-38_Noria.ttl
Number of Nodes : 214
Number of edges : 494
cumulative number of nodes : 214
degree_histogram : [0, 44, 31, 25, 31, 26, 9, 12, 7, 7, 7, 1, 5, 0, 0, 4, 2, 1, 0, 0, 0, 0, 0, 2]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.010837611337808785
cumulative density : 0.010837611337808785
Average degree connectivity : {2: 2.0, 10: 4.5, 9: 4.396825396825397, 3: 4.226666666666667, 11: 2.0, 6: 5.222222222222222, 4: 7.080645161290323, 12: 5.066666666666666, 7: 3.1785714285714284, 15: 2.5166666666666666, 16: 1.9375, 1: 0.8636363636363636, 5: 5.007692307692308, 23: 1.7173913043478262, 17: 2.5294117647058822, 8: 4.053571428571429}
#### Subject, Object, predicate ####
ProductModel1,organization,{'label': 'productManufacturedBy', 'color': 'white'}
NetworkLink_FW01_CR01,Resource_Firewall01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
NetworkLink_FW01_CR01,Resource_CoreRouter01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
NetworkLink_FW01_CR01,NetworkInterface_CR01_Gig0_0_0,{'label': 'networkInterfaceConnects', 'color': 'white'}
TroubleTicketNote_DNS_NetworkCheck,Agent_NetworkOpsTeam,{'label': 'creator', 'color': 'white'}
TroubleTicketNote_DNS_NetworkCheck,TroubleTicket_DNSOutage,{'label': 'isPartOf', 'color': 'white'}
TroubleTicketNote_DNS_NetworkCheck,Intervention,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TroubleTicketNote_DNS_NetworkCheck,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TroubleTicketNote_DNS_NetworkCheck,EventRecord_RouterInterfaceDown,{'label': 'troubleTicketNoteCorrelatedExecution', 'color': 'white'}
Locus_DRRackC2_U5,Room_DRServerRoom1,{'label': 'bot#hasSpace', 'color': 'white'}
Room_DRServerRoom1,bot#Site_DRSite,{'label': 'bot#hasSpace', 'color': 'white'}
TroubleTicketNote_CRM_DBRestart,Agent_JaneSmith,{'label': 'creator', 'color': 'white'}
TroubleTicketNote_CRM_DBRestart,TroubleTicket_CRMSlowdown,{'label': 'isPartOf', 'color': 'white'}
TroubleTicketNote_CRM_DBRestart,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TroubleTicketNote_CRM_DBRestart,Intervention,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
Agent_JaneSmith,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Agent_JaneSmith,mailto:jane.smith@example.com,{'label': 'mbox', 'color': 'white'}
Agent_JaneSmith,Agent_AppSupportTeam,{'label': 'org#memberOf', 'color': 'white'}
OperationPlan_RestartInterface,ActionPreCondition_InterfaceDown,{'label': 'operationPlanPreCondition', 'color': 'white'}
OperationPlan_RestartInterface,ActionPostCondition_InterfaceUp,{'label': 'operationPlanPostCondition', 'color': 'white'}
NetworkLink_CR01_Uplink,Agent_NetworkOpsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
NetworkLink_CR01_Uplink,NetworkInterface_CR01_Gig0_0_0,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetworkLink_CR01_Uplink,Resource_CoreRouter01,{'label': 'networkLinkTerminationResource', 'color': 'white'}
ChangeRequest_DBMigration,Standard,{'label': 'changeRequestType', 'color': 'white'}
ChangeRequest_DBMigration,Agent_AppSupportTeam,{'label': 'changeRequestActorParty', 'color': 'white'}
ChangeRequest_DBMigration,Resource_DatabaseServer01,{'label': 'changeRequestImpact', 'color': 'white'}
ChangeRequest_DBMigration,Agent_JaneSmith,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
ChangeRequest_DBMigration,Service_CRMDataFlow,{'label': 'changeRequestImpact', 'color': 'white'}
ChangeRequest_DBMigration,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
ChangeRequest_DBMigration,NetworkExtension,{'label': 'changeRequestChangeCause', 'color': 'white'}
ChangeRequest_DBMigration,Approved,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
ChangeRequest_DBMigration,Application_CRMSystem,{'label': 'changeRequestImpact', 'color': 'white'}
Resource_VMwareVCenter,ProductModel_DellR740,{'label': 'resourceProductModel', 'color': 'white'}
Resource_VMwareVCenter,Agent_AppSupportTeam,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_VMwareVCenter,Resource_WebFrontendVM01,{'label': 'clusterController', 'color': 'white'}
Resource_VMwareVCenter,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
Resource_VMwareVCenter,Server,{'label': 'resourceType', 'color': 'white'}
ProductModel_DellR740,org#Manufacturer_Dell,{'label': 'productManufacturedBy', 'color': 'white'}
OperationPlan_DBServiceRestart,ActionPreCondition_DBServiceUnresponsive,{'label': 'operationPlanPreCondition', 'color': 'white'}
OperationPlan_DBServiceRestart,ActionPostCondition_DBServiceRunning,{'label': 'operationPlanPostCondition', 'color': 'white'}
Resource_DatabaseServer01,Application_CRMSystem,{'label': 'resourceForApplication', 'color': 'white'}
Resource_DatabaseServer01,Server,{'label': 'resourceType', 'color': 'white'}
Resource_DatabaseServer01,Agent_AppSupportTeam,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_DatabaseServer01,Locus_RackA1_U23,{'label': 'locatedAtLocus', 'color': 'white'}
Resource_DatabaseServer01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
Resource_DatabaseServer01,ProductModel_DellR740,{'label': 'resourceProductModel', 'color': 'white'}
Service_CRMDataFlow,ResourceFacingService,{'label': 'serviceType', 'color': 'white'}
Service_CRMDataFlow,Resource_LoadBalancer01,{'label': 'subSystemOf', 'color': 'white'}
Service_CRMDataFlow,Resource_WebFrontendVM01,{'label': 'subSystemOf', 'color': 'white'}
Service_CRMDataFlow,Resource_DatabaseServer01,{'label': 'subSystemOf', 'color': 'white'}
Service_CRMDataFlow,ApplicationModule_CRMSystem_Prod,{'label': 'subSystemOf', 'color': 'white'}
TroubleTicketNote_DNS_InitialDiag,TroubleTicket_DNSOutage,{'label': 'isPartOf', 'color': 'white'}
TroubleTicketNote_DNS_InitialDiag,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TroubleTicketNote_DNS_InitialDiag,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TroubleTicketNote_DNS_InitialDiag,Agent_DNSAdminTeam,{'label': 'creator', 'color': 'white'}
EventRecord_FirewallBlockedTraffic,Application_MonitoringPlatform,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_FirewallBlockedTraffic,Warning,{'label': 'alarmSeverity', 'color': 'white'}
EventRecord_FirewallBlockedTraffic,Resource_Firewall01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
ApplicationModule_MonitoringPlatform_Prod,Application_MonitoringPlatform,{'label': 'applicationModuleOf', 'color': 'white'}
ApplicationModule_MonitoringPlatform_Prod,InProduction,{'label': 'applicationModuleStatus', 'color': 'white'}
ApplicationModule_MonitoringPlatform_Prod,Agent_NetworkOpsTeam,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
NetworkInterface_FW01_Ext,Resource_Firewall01,{'label': 'networkInterfaceOf', 'color': 'white'}
NetworkInterface_FW01_Ext,Up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
OperationPlan_FirewallRuleUpdate,ActionPostCondition_TrafficFlowConfirmed,{'label': 'operationPlanPostCondition', 'color': 'white'}
OperationPlan_FirewallRuleUpdate,ActionPreCondition_ChangeWindow,{'label': 'operationPlanPreCondition', 'color': 'white'}
Agent_JohnDoe,Phone,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Agent_JohnDoe,mailto:john.doe@example.com,{'label': 'mbox', 'color': 'white'}
Agent_JohnDoe,Agent_NetworkOpsTeam,{'label': 'org#memberOf', 'color': 'white'}
ApplicationModule_CorporateDNS_Prod,Agent_DNSAdminTeam,{'label': 'applicationModuleSupportTeam', 'color': 'white'}
ApplicationModule_CorporateDNS_Prod,Application_CorporateDNS,{'label': 'applicationModuleOf', 'color': 'white'}
ApplicationModule_CorporateDNS_Prod,InProduction,{'label': 'applicationModuleStatus', 'color': 'white'}
ApplicationModule_CorporateDNS_Prod,Platinum,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
Agent_DNSAdminTeam,Resource_DNSServer01,{'label': 'agentManagesResource', 'color': 'white'}
Agent_DNSAdminTeam,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
CorporateUserIdentifier_JohnDoe,Agent_JohnDoe,{'label': 'holdsAccount', 'color': 'white'}
ChangeRequest_VMResourceIncrease,Standard,{'label': 'changeRequestType', 'color': 'white'}
ChangeRequest_VMResourceIncrease,Resource_WebFrontendVM01,{'label': 'changeRequestImpact', 'color': 'white'}
ChangeRequest_VMResourceIncrease,VMResourceModification,{'label': 'changeRequestSpecification', 'color': 'white'}
ChangeRequest_VMResourceIncrease,Agent_AppSupportTeam,{'label': 'changeRequestPilotParty', 'color': 'white'}
ChangeRequest_VMResourceIncrease,ApplicationModule_CRMSystem_Prod,{'label': 'changeRequestImpact', 'color': 'white'}
ChangeRequest_VMResourceIncrease,Agent_JaneSmith,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
ChangeRequest_VMResourceIncrease,Configuration,{'label': 'changeRequestChangeCause', 'color': 'white'}
ChangeRequest_VMResourceIncrease,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
ChangeRequest_VMResourceIncrease,Approved,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
ApplicationModule_CRMSystem_Dev,Agent_AppSupportTeam,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
ApplicationModule_CRMSystem_Dev,Development,{'label': 'applicationModuleStatus', 'color': 'white'}
ApplicationModule_CRMSystem_Dev,Application_CRMSystem,{'label': 'applicationModuleOf', 'color': 'white'}
DocumentAttachment_RouterConfig,ChangeRequest_RouterUpgrade,{'label': 'isPartOf', 'color': 'white'}
EventRecord_LBHealthCheckFailure,Resource_LoadBalancer01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
EventRecord_LBHealthCheckFailure,Application_MonitoringPlatform,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_LBHealthCheckFailure,Warning,{'label': 'alarmSeverity', 'color': 'white'}
Agent_AliceBrown,Agent_NetworkOpsTeam,{'label': 'org#memberOf', 'color': 'white'}
Agent_AliceBrown,mailto:alice.brown@example.com,{'label': 'mbox', 'color': 'white'}
EventRecord_DBErrorLog,Application_MonitoringPlatform,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_DBErrorLog,Resource_DatabaseServer01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
EventRecord_DBErrorLog,Major,{'label': 'alarmSeverity', 'color': 'white'}
NetworkInterface_CR01_Gig0_0_0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
NetworkInterface_CR01_Gig0_0_0,Resource_CoreRouter01,{'label': 'networkInterfaceOf', 'color': 'white'}
CorporateUserIdentifier_JaneSmith,Agent_JaneSmith,{'label': 'holdsAccount', 'color': 'white'}
NetworkLink_Internal_CR01_DNS01,Agent_NetworkOpsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
NetworkLink_Internal_CR01_DNS01,NetworkInterface_DNS01_Eth0,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetworkLink_Internal_CR01_DNS01,Resource_CoreRouter01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
NetworkLink_Internal_CR01_DNS01,NetworkInterface_CR01_Gig0_0_1,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetworkLink_Internal_CR01_DNS01,Resource_DNSServer01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
CorporateUserIdentifier_AliceBrown,Agent_AliceBrown,{'label': 'holdsAccount', 'color': 'white'}
NetworkLink_DR_Uplink,Agent_NetworkOpsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
NetworkLink_DR_Uplink,Resource_DRRouter01,{'label': 'networkLinkTerminationResource', 'color': 'white'}
NetworkLink_DR_Uplink,NetworkInterface_DRCR01_Gig0_0_0,{'label': 'networkInterfaceConnects', 'color': 'white'}
Locus_RackA1_U23,Room_ServerRoomA,{'label': 'bot#hasSpace', 'color': 'white'}
Locus_RackB5_U10,Room_ServerRoomA,{'label': 'bot#hasSpace', 'color': 'white'}
NetworkInterface_WebVM01_Eth0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
NetworkInterface_WebVM01_Eth0,Resource_WebFrontendVM01,{'label': 'networkInterfaceOf', 'color': 'white'}
NetworkInterface_DRCR01_Gig0_0_0,Resource_DRRouter01,{'label': 'networkInterfaceOf', 'color': 'white'}
NetworkInterface_DRCR01_Gig0_0_0,Up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
OperationPlan_RouterSoftwareUpgrade,ActionPreCondition_BackupComplete,{'label': 'operationPlanPreCondition', 'color': 'white'}
OperationPlan_RouterSoftwareUpgrade,ActionPostCondition_SoftwareUpgraded,{'label': 'operationPlanPostCondition', 'color': 'white'}
#### NODES #### :139
['Resource_DRRouter01', 'Router', 'Resource_DNSServer01', 'InProduction', 'NetworkLink_LB01_WebVM01', 'Resource_LoadBalancer01', 'ApplicationModule_CRMSystem_Prod', 'Application_CRMSystem', 'TroubleTicket_CRMSlowdown', 'Agent_SecurityTeam', 'Service_SecurityMonitoring', 'Service_CorporateInternetAccess', 'CustomerFacingService', 'Server', 'Customer', 'EventRecord_UserLoginFailure', 'Application_MonitoringPlatform', 'TroubleTicketNote_Security_Investigation', 'Diagnosis', 'TroubleTicket_SecurityIncident', 'EventRecord_SecurityAlert', 'ChangeRequest_RouterUpgrade', 'Agent_NetworkOpsTeam', 'OperationPlan_VMResourceModify', 'ActionPreCondition_VMShutdown', 'ChangeRequest_FirewallRuleUpdate', 'Configuration', 'EventRecord_DNSOutageLog', 'EventRecord_CRMSlowResponse', 'ProductModel_CiscoNexus9K', 'org#Manufacturer_Cisco', 'NetworkInterface_FW01_Int', 'Up', 'Resource_CoreRouter01', 'Agent_AppSupportTeam', 'Resource_Firewall01', 'Resource_WebFrontendVM01', 'NetworkInterface_CR01_Gig0_0_1', 'NetworkInterface_LB01_Int', 'ProductModel_CiscoASR1K', 'Application_CorporateDNS', 'EventRecord_RouterInterfaceDown', 'TroubleTicket_DNSOutage', 'Failure', 'ResourceFacingService', 'NetworkLink_Internet_FW01', 'medium', 'NetworkInterface_DNS01_Eth0', 'Room_ServerRoomA', 'bot#Site_MainDC', 'InternalIntervention', 'NetworkLink_FW01_CR01', 'high', 'TroubleTicketNote_DNS_NetworkCheck', 'Critical', 'Locus_DRRackC2_U5', 'Room_DRServerRoom1', 'TroubleTicketNote_CRM_DBRestart', 'Agent_JaneSmith', 'OperationPlan_RestartInterface', 'ActionPreCondition_InterfaceDown', 'Internal', 'NetworkLink_CR01_Uplink', 'ChangeRequest_DBMigration', 'Standard', 'Resource_VMwareVCenter', 'ProductModel_DellR740', 'Switch', 'Firewall', 'OperationPlan_DBServiceRestart', 'ActionPreCondition_DBServiceUnresponsive', 'Resource_DatabaseServer01', 'Service_CRMDataFlow', 'TroubleTicketNote_DNS_InitialDiag', 'business', 'EventRecord_FirewallBlockedTraffic', 'ApplicationModule_MonitoringPlatform_Prod', 'NetworkInterface_FW01_Ext', 'P2', 'OperationPlan_FirewallRuleUpdate', 'ActionPostCondition_TrafficFlowConfirmed', 'Agent_JohnDoe', 'Phone', 'monitoring', 'ApplicationModule_CorporateDNS_Prod', 'Agent_DNSAdminTeam', 'Email', 'CorporateUserIdentifier_JohnDoe', 'ChangeRequest_VMResourceIncrease', 'ActionPreCondition_ChangeWindow', 'ImmediateIntervention', 'ApplicationModule_CRMSystem_Dev', 'DocumentAttachment_RouterConfig', 'EventRecord_LBHealthCheckFailure', 'ProductModel_VMwareESXi', 'Agent_AliceBrown', 'EventRecord_DBErrorLog', 'NetworkInterface_CR01_Gig0_0_0', 'Warning', 'TotalBreakdown', 'VMResourceModification', 'CorporateUserIdentifier_JaneSmith', 'Assistance', 'Major', 'NetworkLink_Internal_CR01_DNS01', 'CorporateUserIdentifier_AliceBrown', 'VirtualMachine', 'NetworkLink_DR_Uplink', 'ActionPostCondition_VMResourcesUpdated', 'PartialServiceDegradation', 'P1', 'Supervision', 'Intervention', 'InProgress', 'Approved', 'Development', 'Locus_RackA1_U23', 'ManagedBackboneNetworks', 'mailto:jane.smith@example.com', 'SoftwareUpgrade', 'Locus_RackB5_U10', 'mailto:john.doe@example.com', 'org#Manufacturer_Dell', 'NetworkInterface_WebVM01_Eth0', 'bot#Site_DRSite', 'infrastructure', 'Gold', 'NetworkInterface_DRCR01_Gig0_0_0', 'ActionPostCondition_DBServiceRunning', 'Platinum', 'OperationPlan_RouterSoftwareUpgrade', 'ActionPreCondition_BackupComplete', 'ActionPostCondition_InterfaceUp', 'NetworkExtension', 'ActionPostCondition_SoftwareUpgraded', 'FirewallRuleUpdate', 'Minor', 'DeferredIntervention', 'mailto:alice.brown@example.com']
##################################################

##################################################
Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-10-17/vertex_ai/gemini-2.5-flash/4_1_prompt_fully_created_by_AI_2025-10-17_17-12-19_Noria.ttl
Number of Nodes : 161
Number of edges : 290
cumulative number of nodes : 827
degree_histogram : [0, 62, 23, 28, 9, 10, 8, 3, 4, 5, 0, 1, 1, 1, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.01125776397515528
cumulative density : 0.06443067358766186
Average degree connectivity : {14: 2.7857142857142856, 8: 1.4375, 3: 5.0476190476190474, 5: 5.2, 7: 4.666666666666667, 13: 3.0, 33: 3.515151515151515, 6: 3.8541666666666665, 9: 3.5555555555555554, 4: 4.944444444444445, 25: 3.08, 2: 2.4565217391304346, 11: 5.454545454545454, 1: 0.41935483870967744, 12: 0.0, 15: 1.5333333333333334, 19: 1.5789473684210527}
#### Subject, Object, predicate ####
WebSrv01,ERPApp,{'label': 'resourceForApplication', 'color': 'white'}
WebSrv01,ProductModelDellR740,{'label': 'resourceProductModel', 'color': 'white'}
WebSrv01,LocusRackA1,{'label': 'locatedAtLocus', 'color': 'white'}
WebSrv01,org#ApplicationSupportTeam,{'label': 'resourceManagedBy', 'color': 'white'}
WebSrv01,running,{'label': 'virtualServerStatus', 'color': 'white'}
WebSrv01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
WebSrv01,virtual-machine,{'label': 'resourceType', 'color': 'white'}
WebSrv01,10.0.0.100,{'label': 'resourceManagementIPAddress', 'color': 'white'}
ERPApp,critical,{'label': 'applicationBusinessImportance', 'color': 'white'}
ERPApp,business-critical,{'label': 'applicationType', 'color': 'white'}
RouterCore1Gi0_0_1,LinkCore1FirewallDMZ,{'label': 'networkInterfaceConnects', 'color': 'white'}
RouterCore1Gi0_0_1,RouterCore1,{'label': 'networkInterfaceOf', 'color': 'white'}
RouterCore1Gi0_0_1,up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
LinkCore1FirewallDMZ,RouterCore1,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
LinkCore1FirewallDMZ,FirewallDMZ,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
EventRecordDNSFailoverAction,DNS01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
EventRecordDNSFailoverAction,DNSFailoverProcedure,{'label': 'usedProcedure', 'color': 'white'}
EventRecordDNSFailoverAction,MonitoringPlatform,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecordDNSFailoverAction,Informational,{'label': 'alarmSeverity', 'color': 'white'}
EventRecordDNSFailoverAction,JohnDoe,{'label': 'logOriginatingAgent', 'color': 'white'}
DNS01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
DNS01,server,{'label': 'resourceType', 'color': 'white'}
DNS01,CorpDNSApp,{'label': 'resourceForApplication', 'color': 'white'}
DNS01,org#NetworkTeam,{'label': 'resourceManagedBy', 'color': 'white'}
DNS01,192.168.1.10,{'label': 'resourceManagementIPAddress', 'color': 'white'}
DNS01,ProductModelDellR740,{'label': 'resourceProductModel', 'color': 'white'}
DNS01,LocusRackA1,{'label': 'locatedAtLocus', 'color': 'white'}
TroubleTicket20240420_001,JohnDoe,{'label': 'troubleTicketPartyIntervention', 'color': 'white'}
TroubleTicket20240420_001,ERPApp,{'label': 'troubleTicketImpacts', 'color': 'white'}
TroubleTicket20240420_001,Failure,{'label': 'troubleTicketType', 'color': 'white'}
TroubleTicket20240420_001,Critical,{'label': 'troubleTicketSeverity', 'color': 'white'}
TroubleTicket20240420_001,DNS01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TroubleTicket20240420_001,RouterCore1,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TroubleTicket20240420_001,Escalation to L3,{'label': 'troubleTicketPartyIntervention', 'color': 'white'}
TroubleTicket20240420_001,ImmediateIntervention,{'label': 'troubleTicketUrgency', 'color': 'white'}
TroubleTicket20240420_001,2024-04-20T09:02:00+00:00,{'label': 'troubleTicketPartyIntervention', 'color': 'white'}
TroubleTicket20240420_001,Ticket initially assigned to Network Team.,{'label': 'troubleTicketPartyIntervention', 'color': 'white'}
TroubleTicket20240420_001,org#ITOperationsDept,{'label': 'troubleTicketPartyIntervention', 'color': 'white'}
TroubleTicket20240420_001,TotalBreakdown,{'label': 'troubleTicketCategory', 'color': 'white'}
TroubleTicket20240420_001,Impacted Customer Count,{'label': 'troubleTicketCharacteristic', 'color': 'white'}
