2026-01-16 17:59:18,543 - INFO - ##################################################
2026-01-16 17:59:18,543 - INFO - Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/prompt_optim/S4_fully_created_by_AI/2025-10-21/vertex_ai/gemini-2.5-flash/4_prompt_fully_created_by_AI_2025-10-21_10-33-12_Noria.ttl
2026-01-16 17:59:18,543 - INFO - Number of Nodes : 539
2026-01-16 17:59:18,544 - INFO - Number of edges : 745
2026-01-16 17:59:18,544 - INFO - cumulative number of nodes : 539
2026-01-16 17:59:18,544 - INFO - degree_histogram : [0, 381, 41, 17, 20, 8, 17, 4, 6, 4, 8, 5, 6, 1, 2, 2, 1, 1, 2, 3, 3, 3, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2026-01-16 17:59:18,545 - INFO - number of self loop : 23
2026-01-16 17:59:18,545 - INFO - ####  KPIs ####
2026-01-16 17:59:18,545 - INFO - DiGraph density : 0.0025691249801711833
2026-01-16 17:59:18,546 - INFO - cumulative density : 0.0025691249801711833
2026-01-16 17:59:18,549 - INFO - Average degree connectivity : {18: 4.527777777777778, 1: 0.007874015748031496, 7: 5.071428571428571, 6: 2.823529411764706, 13: 7.0, 2: 0.4146341463414634, 14: 1.6785714285714286, 12: 5.805555555555555, 3: 0.8431372549019608, 19: 3.491228070175439, 11: 5.581818181818182, 28: 5.5, 8: 5.354166666666667, 4: 0.9625, 27: 3.037037037037037, 10: 6.7375, 5: 1.025, 16: 5.125, 38: 6.394736842105263, 17: 7.352941176470588, 22: 6.045454545454546, 21: 2.9365079365079363, 20: 3.466666666666667, 9: 4.75, 15: 3.3333333333333335}
2026-01-16 17:59:18,549 - INFO - #### Subject, Object, predicate ####
2026-01-16 17:59:18,549 - INFO - Resource005,SN-ER01-JKL234,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,241 - INFO - TT_20240315_002,2024-03-15T10:00:00+00:00,{'label': 'troubleTicketDetectionDateTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,241 - INFO - bot#Site_DC_Paris,2.3522,{'label': 'long', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,241 - INFO - bot#Site_DC_Paris,Paris Data Center,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,241 - INFO - bot#Site_DC_Paris,Primary data center located in Paris.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,241 - INFO - bot#Site_DC_Paris,DC-PAR-01,{'label': 'siteId', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,241 - INFO - bot#Site_DC_Paris,FR,{'label': 'sitePrincipalAddressCountry', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,241 - INFO - bot#Site_DC_Paris,Paris,{'label': 'sitePrincipalAddressCityName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,241 - INFO - bot#Site_DC_Paris,123 Rue de la Paix,{'label': 'sitePrincipalAddress', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - bot#Site_DC_Paris,48.8566,{'label': 'lat', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - bot#Site_DC_Paris,75002,{'label': 'sitePrincipalAddressPostalCode', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - bot#Site_DC_Paris,data center,{'label': 'siteType', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - ProductModel_CiscoNexus9K,Cisco Nexus 9000 Series Switch,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - ProductModel_CiscoNexus9K,High-density data center switch for core and aggre...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - ProductModel_CiscoNexus9K,www.cisco.com,{'label': 'productManufacturedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - ProductModel_VMwareESXi,VMware ESXi Hypervisor,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - ProductModel_VMwareESXi,www.vmware.com,{'label': 'productManufacturedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - ProductModel_VMwareESXi,Industry-leading bare-metal hypervisor for creatin...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Event_DNS_Failure_Log,Resource_DNS01,{'label': 'logOriginatingManagedObject', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Event_DNS_Failure_Log,DNS Server Failure Log,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Event_DNS_Failure_Log,2024-03-15T10:05:00+00:00,{'label': 'loggingTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Event_DNS_Failure_Log,TT_20240315_001,{'label': 'relation', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Event_DNS_Failure_Log,Log entry indicating a failure on the primary DNS ...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Event_DNS_Failure_Log,DNS service unresponsive on dns01.corp.example.com...,{'label': 'logText', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Event_DNS_Failure_Log,Critical,{'label': 'alarmSeverity', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Event_DNS_Failure_Log,App_MonitoringPlatform,{'label': 'logOriginatingManagementSystem', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_DNS01,2022-01-15T10:00:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_DNS01,ProductModel_DellR740,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_DNS01,10.0.0.10,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_DNS01,Corporate DNS Server 01,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_DNS01,Server,{'label': 'resourceType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_DNS01,Agent_NetworkAdmin,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_DNS01,Production,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_DNS01,Locus_Rack_A1_U23,{'label': 'locatedAtLocus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_DNS01,Primary DNS server for corporate network, hosted i...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_DNS01,SN-DNS-001-XYZ,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_DNS01,dns01.corp.example.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_DNS01,ASSET-DNS-001,{'label': 'resourceLogisticId', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_DNS01,App_CorpInternetAccess,{'label': 'resourceForApplication', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_Hypervisor_A,hypervisor-a.corp.example.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_Hypervisor_A,Server,{'label': 'resourceType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_Hypervisor_A,Agent_ITOpsTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_Hypervisor_A,Production,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_Hypervisor_A,Locus_Rack_A1_U23,{'label': 'locatedAtLocus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_Hypervisor_A,Physical server hosting multiple virtual machines,...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_Hypervisor_A,10.0.0.20,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_Hypervisor_A,ProductModel_DellR740,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Resource_Hypervisor_A,Hypervisor Host A,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Router,Router,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - Minor,Minor,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - CR_20240314_001,2024-03-14T16:05:00+00:00,{'label': 'changeRequestActualEndTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - CR_20240314_001,false,{'label': 'changeRequestIsRegulated', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - CR_20240314_001,Edge Router Static Route Addition,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - CR_20240314_001,2024-03-14T16:00:00+00:00,{'label': 'changeRequestPlannedStartTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,242 - INFO - CR_20240314_001,PatchManagement,{'label': 'changeRequestSpecification', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - CR_20240314_001,InternalIntervention,{'label': 'changeRequestCategory', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - CR_20240314_001,Implemented,{'label': 'changeRequestStatusCurrent', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,242 - INFO - CR_20240314_001,Agent_JaneSmith,{'label': 'changeRequestInitiatorParty', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,243 - INFO - CR_20240314_001,Resource_Router_Edge01,{'label': 'changeRequestImpact', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,243 - INFO - CR_20240314_001,2024-03-13T15:00:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,243 - INFO - CR_20240314_001,2024-03-14T16:30:00+00:00,{'label': 'modified', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,243 - INFO - CR_20240314_001,2024-03-14T16:15:00+00:00,{'label': 'changeRequestPlannedEndTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,243 - INFO - CR_20240314_001,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,243 - INFO - CR_20240314_001,Event_Config_Change,{'label': 'documentStatusHistory', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,243 - INFO - CR_20240314_001,Add a static route on Edge Router 01 for new inter...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,243 - INFO - CR_20240314_001,Standard,{'label': 'changeRequestType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,243 - INFO - NI_Edge01_Gi0_0_0,physical,{'label': 'networkInterfaceType', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,243 - INFO - NI_Edge01_Gi0_0_0,Up,{'label': 'networkInterfaceOperationalStatus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,243 - INFO - NI_Edge01_Gi0_0_0,ISP A Uplink,{'label': 'networkInterfaceDescription', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,243 - INFO - NI_Edge01_Gi0_0_0,Resource_Router_Edge01,{'label': 'networkInterfaceOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,243 - INFO - NI_Edge01_Gi0_0_0,Edge01 GigabitEthernet0/0/0,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,243 - INFO - NI_Edge01_Gi0_0_0,-3,{'label': 'networkInterfaceLaserTxOpticalPower', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,243 - INFO - NI_Edge01_Gi0_0_0,-5,{'label': 'networkInterfaceLaserRxOpticalPower', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,243 - INFO - NI_Edge01_Gi0_0_0,Uplink interface for Edge Router 01 to ISP A.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,243 - INFO - NI_Edge01_Gi0_0_0,NL_ISP_A_Uplink,{'label': 'networkInterfaceConnects', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,243 - INFO - AppMod_CRM_Dev,Bronze,{'label': 'applicationModuleSlaLevel', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,243 - INFO - AppMod_CRM_Dev,false,{'label': 'applicationModuleHotlineEnabled', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,243 - INFO - AppMod_CRM_Dev,2023-01-01T00:00:00+00:00,{'label': 'applicationModuleSlaLevelDate', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,243 - INFO - AppMod_CRM_Dev,Development,{'label': 'applicationModuleStatus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,243 - INFO - AppMod_CRM_Dev,App_CRM,{'label': 'applicationModuleOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,243 - INFO - AppMod_CRM_Dev,org#OrgUnit_DevTeam,{'label': 'applicationModuleAdministrationTeam', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,243 - INFO - AppMod_CRM_Dev,CRM - Development,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,243 - INFO - AppMod_CRM_Dev,CRM_DEV,{'label': 'applicationModuleName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - AppMod_CRM_Dev,DEV,{'label': 'applicationModuleIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - AppMod_CRM_Dev,Development instance of the CRM application.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - NI_CRM_Prod_Eth0,Virtual NIC for CRM application.,{'label': 'networkInterfaceDescription', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - NI_CRM_Prod_Eth0,CRM Prod VM Ethernet 0,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - NI_CRM_Prod_Eth0,Up,{'label': 'networkInterfaceOperationalStatus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,244 - INFO - NI_CRM_Prod_Eth0,virtual,{'label': 'networkInterfaceType', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - NI_CRM_Prod_Eth0,Virtual network interface for CRM Production VM.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - NI_CRM_Prod_Eth0,Resource_VM_CRM_Prod,{'label': 'networkInterfaceOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,244 - INFO - Standard,Standard Change,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - TTN_20240315_001_01,Confirmed DNS service is down. Initiating investig...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - TTN_20240315_001_01,TT_20240315_001,{'label': 'troubleTicketNoteCorrelatedExecution', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,244 - INFO - TTN_20240315_001_01,Internal,{'label': 'troubleTicketNoteCommentType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,244 - INFO - TTN_20240315_001_01,2024-03-15T10:15:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - TTN_20240315_001_01,Initial DNS Outage Note,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - TTN_20240315_001_01,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,244 - INFO - TTN_20240315_001_01,Agent_JohnDoe,{'label': 'creator', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,244 - INFO - OperationalState,A scheme for classifying the operational state of ...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - OperationalState,Resource Operational State Concept Scheme,{'label': 'title', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - App_CorpInternetAccess,infrastructure,{'label': 'applicationType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,244 - INFO - App_CorpInternetAccess,CIA-APP,{'label': 'applicationModelIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - App_CorpInternetAccess,CIA,{'label': 'applicationShortIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - App_CorpInternetAccess,high,{'label': 'applicationBusinessImportance', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,244 - INFO - App_CorpInternetAccess,1001,{'label': 'applicationNumericalIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - App_CorpInternetAccess,Internet Gateway Management,{'label': 'applicationFunctionalSubDomain', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - App_CorpInternetAccess,Provides internet connectivity for all corporate u...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - App_CorpInternetAccess,Corporate Internet Access,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - App_CorpInternetAccess,Network Services,{'label': 'applicationFunctionalDomain', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - infrastructure,Infrastructure Application,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - Down,Down,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - Event_Security_LoginFail,Multiple failed login attempts detected for user '...,{'label': 'logText', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - Event_Security_LoginFail,2024-03-15T09:30:00+00:00,{'label': 'loggingTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - Event_Security_LoginFail,Major,{'label': 'alarmSeverity', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,244 - INFO - Event_Security_LoginFail,Resource_DNS01,{'label': 'logOriginatingManagedObject', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,244 - INFO - Event_Security_LoginFail,App_MonitoringPlatform,{'label': 'logOriginatingManagementSystem', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,244 - INFO - Event_Security_LoginFail,192.168.1.100,{'label': 'logOriginatingAgent', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,244 - INFO - Event_Security_LoginFail,Security alert for multiple failed login attempts ...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - Event_Security_LoginFail,Failed Login Attempt Alert,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,244 - INFO - Resource_Router_Edge01,Production,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity', 'width': 1}
